id	Всего сообщений	Сообщений ученика	Сообщений учителя
342101028	9	7	2
341552615	13	5	8
341524795	1	1	0
341445462	2	2	0
341406849	6	6	0
341244455	2	2	0
341127650	9	5	4
341022840	6	6	0
340713001	6	6	0
340605772	6	6	0
340555423	14	10	4
340439522	8	5	3
339611210	11	6	5
339201016	8	5	3
339173577	9	7	2
338864861	6	6	0
338746509	6	6	0
338659058	1	1	0
338655320	5	5	0
338429807	5	5	0
338363750	31	16	15
338013661	6	6	0
337242029	6	6	0
337046225	6	6	0
337038428	11	8	3
337031402	6	6	0
336726601	6	6	0
336598965	6	6	0
336565044	6	6	0
336271241	9	7	2
336099576	3	3	0
336001167	2	2	0
335947315	8	7	1
335768852	2	2	0
335424609	6	6	0
335332437	6	6	0
335325605	11	8	3
334800879	6	6	0
334324817	1	1	0
334080564	11	8	3
334020852	6	6	0
333734385	16	10	6
333656747	6	6	0
333362480	6	6	0
333354129	3	3	0
333348142	6	6	0
333045527	15	10	5
332992380	6	6	0
332693558	6	6	0
331952350	6	6	0
331710039	30	19	11
331612683	5	5	0
330999625	6	6	0
330976309	5	4	1
330971424	3	3	0
330804215	5	5	0
330610496	6	6	0
330006206	20	11	9
329885860	12	8	4
329843098	6	6	0
329820763	14	10	4
329558289	3	3	0
329409201	6	6	0
329406890	6	6	0
329377425	9	7	2
329287667	13	9	4
329060408	1	1	0
328975131	11	7	4
328591156	10	8	2
328260039	6	6	0
328249089	8	7	1
328064913	6	6	0
327937019	6	6	0
327746065	21	11	10
327642316	17	10	7
327635264	14	9	5
327252292	6	6	0
327011341	3	3	0
327002884	8	5	3
326819281	5	5	0
326738076	6	6	0
326517385	9	7	2
326447160	8	7	1
326430841	17	11	6
326384045	32	12	20
325878326	3	3	0
325789777	6	6	0
325636802	12	7	5
325587977	8	7	1
325320017	25	14	11
325124131	5	5	0
325088416	2	2	0
325081241	3	3	0
324974551	2	2	0
324916979	9	7	2
324849918	11	8	3
324793666	8	7	1
324715704	9	7	2
324676434	6	6	0
324502767	5	5	0
324187628	3	3	0
324046376	12	9	3
323853097	2	2	0
323708821	8	7	1
323670328	7	5	2
323666578	6	6	0
323215848	11	8	3
323188289	6	6	0
323096999	25	13	12
323090382	6	6	0
323005185	6	6	0
322936086	24	10	14
322919896	11	8	3
322643062	4	3	1
322638486	13	8	5
322634001	2	2	0
322571388	6	6	0
322561585	8	5	3
322437362	23	13	10
322298397	5	5	0
322236592	2	2	0
321777997	8	5	3
321729769	5	5	0
321622215	20	12	8
321620229	19	12	7
321454066	3	3	0
321431293	8	7	1
321403206	8	5	3
321381771	6	6	0
321277422	6	6	0
321252004	12	9	3
321041291	28	16	12
320957130	6	6	0
320733939	3	3	0
320728597	6	6	0
320411687	6	6	0
320157265	8	7	1
319962047	5	5	0
319917427	6	6	0
319914382	1	1	0
319912806	34	19	15
319857217	6	6	0
319740061	7	5	2
319702871	16	10	6
319636176	5	5	0
319614178	12	9	3
319230248	3	3	0
319226497	1	1	0
319142574	10	6	4
319024841	6	6	0
318831133	7	4	3
318642594	6	6	0
318227439	14	9	5
318210036	6	6	0
317979671	12	9	3
317708722	15	8	7
317615745	6	6	0
317593362	9	6	3
317532131	24	12	12
317277957	20	9	11
317158660	2	2	0
317052723	6	4	2
316714390	23	15	8
316377127	6	6	0
316310330	4	3	1
316293781	2	2	0
316256035	6	6	0
316223434	8	7	1
316212743	9	7	2
316081554	6	6	0
315623246	3	3	0
315489650	5	5	0
315382001	6	6	0
315156561	10	8	2
314982102	5	5	0
314805363	54	22	32
314668238	5	5	0
314373322	6	6	0
314210248	10	7	3
314051408	17	9	8
313951080	8	6	2
313830530	3	3	0
313581241	10	7	3
313314620	6	6	0
313179595	6	6	0
312788127	6	6	0
312522366	30	16	14
312361165	14	8	6
312334789	5	5	0
312283471	6	6	0
312275010	10	7	3
312088586	5	5	0
311793386	8	6	2
311441950	7	6	1
311417856	8	7	1
311352947	5	5	0
311302966	8	5	3
311242775	22	13	9
310987435	6	6	0
310732987	12	7	5
310553970	11	8	3
310532669	6	6	0
310297434	5	4	1
310246864	6	6	0
310014185	6	6	0
310002547	32	16	16
310002547	32	16	16
309938534	6	6	0
309840208	10	8	2
309756697	8	7	1
309659075	20	11	9
309492923	6	6	0
309233077	10	8	2
309041140	6	6	0
308298232	14	9	5
308273941	1	1	0
308205173	6	6	0
308154868	13	6	7
308079019	6	6	0
307809746	11	8	3
307791065	25	11	14
307587949	8	6	2
307467543	11	6	5
307220496	6	6	0
307130288	6	6	0
307056243	7	5	2
306856343	6	6	0
306610799	1	1	0
306588287	6	6	0
306372850	5	5	0
306036032	53	27	26
306014728	10	8	2
305839967	6	6	0
305627407	2	2	0
305600232	6	6	0
305598179	15	11	4
305532968	5	5	0
305449947	13	10	3
305093594	6	4	2
304741397	16	8	8
304708825	3	3	0
304629572	13	7	6
304578465	6	6	0
304485706	6	6	0
304365229	35	19	16
304347798	6	6	0
304313662	6	6	0
303973604	3	3	0
303840257	7	5	2
303829551	6	6	0
303824664	1	1	0
303658147	2	2	0
303312564	6	6	0
303227218	5	5	0
303187613	11	6	5
302847624	24	14	10
302801577	6	6	0
302770972	11	8	3
302641921	9	7	2
302455920	6	6	0
302428123	8	7	1
302324463	22	13	9
302236808	6	6	0
302219184	6	6	0
302168230	16	8	8
302162544	16	10	6
302160533	12	9	3
302109539	3	3	0
301927071	6	6	0
301853795	3	3	0
301620104	14	10	4
301581093	6	6	0
301419024	9	7	2
301353133	3	3	0
301263550	36	21	15
301233261	9	8	1
301187697	9	7	2
301099459	8	7	1
300650058	24	14	10
300478411	3	3	0
300272258	6	6	0
300140534	8	7	1
299984300	13	7	6
299937269	6	6	0
299812967	10	4	6
299756168	6	6	0
299667000	6	6	0
299642030	12	7	5
299517044	3	3	0
299362062	6	6	0
299225382	8	3	5
299192811	3	3	0
298913099	13	9	4
298753037	3	3	0
298720502	26	14	12
298673737	10	8	2
298518011	10	8	2
298265730	6	6	0
297872807	22	13	9
297842407	15	9	6
297743499	14	9	5
297673464	20	9	11
297551454	6	4	2
297356798	9	7	2
297114023	8	7	1
296912879	14	10	4
296879089	6	6	0
296390514	6	6	0
296094512	21	14	7
296083207	8	7	1
295909719	3	3	0
295807780	17	9	8
295807169	16	10	6
295644099	3	3	0
295399258	5	5	0
295271190	16	11	5
295211964	11	8	3
295137021	3	3	0
295061433	3	3	0
295051445	6	6	0
294923056	5	5	0
294846469	6	5	1
294797138	6	6	0
294781660	6	6	0
294732774	27	15	12
294724771	6	6	0
294652275	6	6	0
294614260	6	6	0
294583328	6	6	0
294558671	13	8	5
294310824	6	6	0
294292490	14	10	4
293858832	6	6	0
293735278	33	16	17
293501791	21	12	9
293371176	6	6	0
292856324	5	5	0
292793262	9	7	2
292428514	6	6	0
292409373	5	5	0
292398157	7	4	3
292320655	5	5	0
292258633	8	7	1
292068435	3	3	0
291963274	13	9	4
291942296	4	4	0
291611533	6	6	0
291325827	6	6	0
291225843	3	3	0
291214528	7	6	1
291187570	3	3	0
291129196	12	7	5
291047221	14	9	5
290770684	5	5	0
290743028	8	7	1
290733572	10	8	2
290619241	18	9	9
290596752	5	5	0
290152862	6	6	0
290082175	6	6	0
289962148	2	2	0
289835980	32	20	12
289795150	3	3	0
289660437	10	8	2
289659549	3	3	0
289626232	6	6	0
289568876	7	6	1
289497545	8	7	1
289419515	11	7	4
289305859	5	5	0
289106018	5	5	0
288750995	10	7	3
288632666	6	6	0
288601187	15	9	6
288472015	11	7	4
288450810	6	6	0
288438803	9	7	2
288156556	3	3	0
288103136	10	8	2
287935209	2	2	0
287818978	26	16	10
287646089	6	6	0
287614881	6	6	0
287609555	6	6	0
287538985	1	1	0
287355182	11	8	3
286838728	25	17	8
286655565	1	1	0
286563661	13	7	6
286491003	3	3	0
286284321	12	8	4
286271170	5	5	0
286265568	3	3	0
286201567	5	5	0
286082802	11	6	5
286073663	9	6	3
285912308	21	8	13
285786736	8	6	2
285726277	2	2	0
285605080	3	3	0
285503479	6	6	0
285176236	9	7	2
285064548	6	6	0
285047360	6	6	0
285006036	6	6	0
284976770	1	1	0
284943737	23	13	10
284925646	24	12	12
284542981	6	6	0
284512540	3	3	0
284488014	16	8	8
284481557	6	6	0
284424188	8	7	1
284323743	5	4	1
284123414	2	2	0
283912215	5	5	0
283603723	6	6	0
283482045	8	7	1
283295032	10	7	3
282984944	6	6	0
282790895	5	5	0
282446454	7	6	1
282345887	6	6	0
281952661	2	2	0
281921544	8	7	1
281877381	27	12	15
281504682	8	7	1
281154585	6	6	0
280735828	2	2	0
280733121	6	6	0
280621076	6	6	0
280566379	7	6	1
280421256	6	6	0
280347749	10	7	3
280336920	24	15	9
280225877	3	3	0
280209315	5	5	0
279748173	6	6	0
279718230	3	3	0
279578927	12	9	3
279530612	17	11	6
279489741	6	6	0
279421132	12	8	4
279284716	30	15	15
279128890	8	7	1
279076378	5	5	0
278703967	6	6	0
278638989	5	5	0
278380674	15	9	6
278262819	3	3	0
278097180	16	10	6
278073719	6	6	0
277909753	10	8	2
277843740	5	3	2
277726667	12	9	3
277711247	13	8	5
277641581	28	11	17
277451209	9	5	4
277391949	19	13	6
277159377	16	11	5
276823958	6	6	0
276680793	9	7	2
276665812	3	3	0
276623235	6	6	0
276301600	8	7	1
276236952	9	7	2
276018686	12	8	4
275951736	8	7	1
275818877	1	1	0
275687917	22	13	9
275444132	10	6	4
275258846	6	6	0
275040228	6	6	0
275002818	5	5	0
274880425	10	7	3
274865236	11	8	3
274517968	12	9	3
274327176	6	6	0
274229027	3	3	0
274086224	6	4	2
274026854	6	6	0
274011727	6	6	0
273933387	10	8	2
273892796	18	10	8
273769085	6	6	0
273614266	6	6	0
273467404	3	3	0
273379040	6	6	0
273333197	1	1	0
273269586	3	3	0
273269166	19	13	6
273244556	1	1	0
273228644	10	7	3
273224148	17	10	7
273100447	3	3	0
273093557	7	6	1
273070082	3	3	0
272958060	10	8	2
272927358	8	7	1
272917942	5	5	0
272872676	6	6	0
272688640	6	6	0
272548921	5	5	0
272493194	2	2	0
272100204	6	6	0
271809698	11	8	3
271647247	6	6	0
271568114	11	7	4
271565970	6	6	0
271467886	6	6	0
271306269	19	11	8
271221235	5	5	0
271220266	6	6	0
271149282	6	6	0
270510128	7	6	1
270129543	9	7	2
270080891	10	9	1
270020126	3	3	0
270011281	20	13	7
269812451	2	2	0
269756141	6	6	0
269747585	3	3	0
269738774	5	5	0
269735915	8	6	2
269712347	6	4	2
269631044	8	7	1
269589474	6	6	0
269557875	6	6	0
269488932	6	6	0
269477052	8	7	1
269226579	5	5	0
269099846	6	6	0
269088652	12	9	3
269031326	18	9	9
268998831	6	6	0
268932846	8	7	1
268727793	9	7	2
268486198	6	6	0
268475926	6	6	0
268308422	9	7	2
268002550	5	5	0
267991952	6	6	0
267975395	5	5	0
267864268	2	2	0
267863470	3	2	1
267747458	2	2	0
267745731	10	7	3
267657348	2	2	0
267487261	17	8	9
267310427	13	7	6
267307177	5	4	1
267273497	5	5	0
267218749	8	7	1
267188982	2	2	0
267158898	5	5	0
267080712	5	5	0
266926770	5	5	0
266868195	6	6	0
266866807	11	7	4
266652680	6	6	0
266617237	6	6	0
266596767	6	6	0
266519105	10	8	2
266471879	9	7	2
266430460	2	2	0
265952694	6	6	0
265717000	9	7	2
265702643	9	6	3
265353899	6	4	2
265245767	6	6	0
265101247	21	12	9
264935103	6	6	0
264846275	12	8	4
264842208	6	6	0
264673719	9	6	3
264651811	9	7	2
264648628	8	5	3
264636955	26	15	11
264482675	12	9	3
264374333	25	13	12
264327676	27	16	11
263790158	10	8	2
263703258	4	4	0
263532685	3	3	0
263447507	3	3	0
263408044	10	8	2
263401659	5	5	0
263288514	11	8	3
263156193	6	6	0
263056972	2	2	0
262956487	3	3	0
262836421	6	6	0
262801449	14	9	5
262683798	8	4	4
262563925	6	6	0
262550309	5	5	0
262333201	17	10	7
262293173	8	6	2
262279073	3	3	0
262221990	5	5	0
262209599	10	8	2
262038648	6	6	0
262001140	6	6	0
261948160	3	3	0
261756965	5	5	0
261711615	6	6	0
261557434	7	6	1
261532544	1	1	0
261346769	10	8	2
261244042	6	6	0
261181725	5	5	0
261048922	7	6	1
260913491	3	3	0
260765915	9	7	2
260350800	6	6	0
260289340	11	8	3
260234000	12	8	4
260233769	12	7	5
260056634	17	11	6
259955720	5	5	0
259623032	6	6	0
259519158	3	3	0
259477937	3	3	0
259394814	5	5	0
259386707	3	3	0
259264994	6	6	0
259255799	7	5	2
259094305	7	6	1
258974084	8	7	1
258925218	8	7	1
258922741	38	15	23
258837851	3	3	0
258714291	13	8	5
258663461	8	6	2
258640294	11	9	2
258618281	6	6	0
258571170	4	4	0
258475375	13	9	4
258466864	11	8	3
258430846	9	7	2
258382225	2	2	0
258337164	20	10	10
258257602	5	5	0
258217397	17	11	6
258072333	8	6	2
257894435	10	8	2
257391263	8	6	2
257369840	3	3	0
257369629	3	3	0
257306664	5	5	0
257075082	6	6	0
257046734	5	5	0
257036880	9	7	2
256963039	6	6	0
256876051	3	3	0
256871971	6	6	0
256865704	24	13	11
256628535	5	5	0
256596022	20	12	8
256574370	6	6	0
256371224	3	3	0
256366859	12	9	3
256359031	12	9	3
256138264	21	13	8
256008675	10	6	4
255794800	15	7	8
255642488	6	6	0
255631328	8	7	1
255596048	5	5	0
255590709	6	6	0
255589286	6	6	0
255569245	1	1	0
255534232	11	8	3
255474388	5	5	0
255302474	3	3	0
255183719	6	6	0
255014591	8	7	1
254878137	14	10	4
254568987	6	6	0
254560775	6	4	2
254401919	6	6	0
254175742	15	9	6
254171588	3	3	0
254088537	18	10	8
253872333	6	6	0
253608244	9	5	4
253568273	10	8	2
253503503	5	5	0
253324460	3	3	0
253295026	1	1	0
253100565	8	6	2
253086718	10	5	5
252674851	3	3	0
252575187	5	4	1
252575019	49	26	23
252569527	3	3	0
252376032	8	7	1
252288226	22	11	11
252190887	6	6	0
252150131	18	11	7
251946438	6	6	0
251728451	6	6	0
251603179	3	3	0
251556174	2	2	0
251545134	10	8	2
251484558	1	1	0
251470277	7	5	2
251205064	5	5	0
251131230	7	6	1
250792006	14	9	5
250588574	11	9	2
250583938	13	7	6
250563222	6	6	0
250553792	2	2	0
250511444	3	3	0
250448068	11	8	3
250424673	13	7	6
250402776	5	5	0
250368578	2	2	0
250294265	5	5	0
250279227	6	6	0
250278510	5	5	0
250238144	6	6	0
250197288	6	6	0
250169639	9	8	1
250081573	6	6	0
249917576	6	6	0
249737358	6	6	0
249710637	3	3	0
249681909	64	31	33
249604027	6	6	0
249490983	5	5	0
249463268	10	6	4
249459369	11	9	2
249412101	6	6	0
249366587	10	8	2
249333678	17	11	6
249289797	19	10	9
249254837	12	9	3
249254760	17	9	8
249161176	6	6	0
249089595	5	5	0
249079548	11	7	4
248915214	12	9	3
248861133	2	2	0
248754362	6	6	0
248647896	6	6	0
248643109	6	6	0
248490675	10	8	2
248441571	20	11	9
248435611	8	7	1
248434643	11	8	3
248378027	2	2	0
248169583	4	3	1
247978789	6	6	0
247923741	15	10	5
247909756	6	6	0
247860497	3	3	0
247853156	11	8	3
247763856	45	14	31
247750596	12	9	3
247560766	3	3	0
247487365	13	10	3
247372411	6	6	0
247298547	6	6	0
247283655	8	7	1
247098164	8	7	1
246867922	6	6	0
246777326	16	11	5
246655836	6	6	0
246607639	5	5	0
246551129	5	5	0
246510504	6	6	0
246226371	2	2	0
245951742	8	7	1
245891210	6	4	2
245878218	6	6	0
245797486	12	9	3
245758116	12	9	3
245666483	6	6	0
245473593	11	6	5
245471192	5	5	0
245254162	20	11	9
245222249	21	13	8
245164135	16	12	4
245119428	6	6	0
245056798	5	5	0
244887184	5	5	0
244867283	10	8	2
244803268	6	6	0
244661125	20	12	8
244633911	16	9	7
244603006	15	9	6
244472492	14	9	5
244196474	8	6	2
244101686	11	7	4
243839057	7	6	1
243609972	22	12	10
243526104	1	1	0
243316065	5	5	0
243304850	5	5	0
243260366	11	8	3
243218542	2	2	0
242972949	6	6	0
242614770	5	5	0
242604180	21	13	8
242290055	4	3	1
242005965	5	5	0
241975006	14	8	6
241809913	2	2	0
241736752	9	7	2
241622061	6	6	0
241621646	6	6	0
241554222	4	4	0
241348585	12	10	2
241227296	22	11	11
241025692	6	6	0
240731347	3	3	0
240670384	6	6	0
240645798	6	6	0
240454401	11	7	4
240378881	5	5	0
240366103	21	12	9
240339383	6	6	0
240335733	6	6	0
240317071	6	6	0
240289870	10	8	2
240148062	6	6	0
240118149	9	7	2
240100811	5	5	0
240063989	21	13	8
240020120	6	6	0
240012625	1	1	0
239936130	8	7	1
239842495	5	5	0
239834274	5	5	0
239833450	6	6	0
239678622	3	3	0
239650013	22	12	10
239617844	6	6	0
239470082	6	6	0
239440575	7	6	1
239384881	6	6	0
239268232	13	10	3
239148434	7	5	2
239082034	9	7	2
238962909	14	8	6
238705758	3	3	0
238454223	12	9	3
238431877	6	6	0
238365248	6	6	0
238281512	1	1	0
238243979	3	3	0
238241465	7	6	1
238069211	2	2	0
238061465	6	6	0
237982114	11	7	4
237919056	17	10	7
237917457	5	5	0
237840036	6	6	0
237807898	6	4	2
237766500	10	8	2
237699885	6	6	0
237649862	13	9	4
237551337	10	8	2
237500890	3	3	0
237361987	3	3	0
237289501	25	13	12
237274470	8	7	1
237210411	6	6	0
237026628	6	6	0
236947933	3	3	0
236933548	2	2	0
236915409	10	8	2
236912965	19	13	6
236894693	3	3	0
236828374	10	7	3
236828089	15	10	5
236746453	6	6	0
236693347	2	2	0
236654539	5	5	0
236542784	6	6	0
236510747	10	8	2
235990072	19	12	7
235779288	10	8	2
235448466	3	3	0
235429470	6	6	0
235379055	6	6	0
235358984	17	11	6
235346546	21	15	6
235264116	3	3	0
235198248	6	6	0
234830450	20	12	8
234773098	1	1	0
234765263	11	8	3
234720216	4	4	0
234589598	11	7	4
234587956	11	8	3
234402070	6	6	0
234304844	6	6	0
234302629	9	7	2
234294027	5	5	0
234281907	12	8	4
234176382	6	6	0
234121353	10	7	3
234069711	14	10	4
234046768	3	3	0
234027073	10	8	2
233994806	12	5	7
233971600	6	6	0
233970092	6	6	0
233869677	12	8	4
233731030	6	6	0
233572197	11	8	3
233517953	6	6	0
233445402	6	6	0
233431602	11	5	6
233395000	6	6	0
233384593	6	6	0
233335582	2	2	0
233286712	6	6	0
233250253	10	7	3
233190121	6	6	0
233152471	2	2	0
233137547	3	3	0
233119954	6	6	0
233116003	2	2	0
233096595	6	6	0
233036631	5	5	0
233031105	13	9	4
232884737	17	11	6
232872103	12	9	3
232800891	5	5	0
232798626	6	6	0
232713916	6	6	0
232707233	13	8	5
232345512	2	2	0
232126760	1	1	0
232084292	1	1	0
231974164	10	8	2
231910385	6	6	0
231714733	5	5	0
231587539	7	6	1
231569782	11	8	3
231499377	13	9	4
231466841	8	7	1
231425524	2	2	0
231355555	25	13	12
231331136	6	6	0
231318841	6	6	0
231293653	2	2	0
231231323	6	6	0
231200740	3	3	0
231071793	5	5	0
230683760	6	6	0
230591223	13	7	6
230573178	6	6	0
230461720	11	6	5
230421776	11	8	3
230331634	12	10	2
230321705	5	5	0
230163325	5	3	2
230136664	2	2	0
229916570	6	6	0
229792710	6	6	0
229789786	8	7	1
229763316	8	7	1
229724298	6	6	0
229707437	5	3	2
229691365	6	6	0
229596232	4	4	0
229583711	16	11	5
229534961	8	7	1
229286461	10	8	2
229102810	6	6	0
229094541	6	6	0
229053529	20	11	9
228999645	8	7	1
228959900	9	7	2
228871623	20	10	10
228864854	11	8	3
228863342	6	6	0
228793122	23	14	9
228746958	2	2	0
228644055	6	6	0
228561505	10	8	2
228471825	6	6	0
228437995	1	1	0
228241762	6	6	0
228127761	6	6	0
228125524	6	6	0
228088119	9	7	2
228040123	9	7	2
228037601	6	6	0
228030874	5	5	0
227996526	5	4	1
227937336	21	10	11
227922849	8	6	2
227792679	6	6	0
227679294	6	6	0
227655324	6	6	0
227654955	6	6	0
227643878	6	6	0
227470396	10	8	2
227314568	8	7	1
227310160	5	5	0
227296940	60	23	37
227162090	14	9	5
227085590	6	6	0
227079283	5	5	0
227054038	5	5	0
227024973	5	4	1
227017483	11	8	3
226808927	2	2	0
226739029	6	6	0
226538598	5	5	0
226339290	6	6	0
226246835	5	5	0
226232211	9	7	2
226048216	8	7	1
226006090	5	5	0
225993958	6	6	0
225993565	10	8	2
225941987	6	6	0
225896580	18	9	9
225726720	6	6	0
225580234	9	7	2
225575866	11	8	3
225539846	8	7	1
225492905	8	7	1
225484261	11	8	3
225445164	6	6	0
225398725	10	8	2
225376741	6	6	0
225348954	7	6	1
225277624	15	12	3
225269979	10	8	2
225064949	9	7	2
225061540	6	6	0
225042595	5	5	0
224989247	9	7	2
224973274	6	6	0
224829531	6	6	0
224806485	10	8	2
224786725	6	6	0
224754326	6	6	0
224749326	9	7	2
224735634	10	8	2
224600939	6	6	0
224531902	26	13	13
224528573	6	6	0
224370089	15	9	6
224354162	7	6	1
224335657	14	7	7
224286385	6	6	0
224273389	6	6	0
224253870	15	8	7
224234046	6	6	0
224230212	12	9	3
224186040	6	6	0
224177688	7	6	1
224135978	10	8	2
224022075	13	9	4
224007659	10	6	4
224007065	28	13	15
223962623	3	3	0
223904089	6	6	0
223866451	6	6	0
223854303	16	11	5
223847772	3	3	0
223800206	8	7	1
223722685	6	6	0
223709512	7	5	2
223700932	6	6	0
223679771	7	6	1
223672114	18	9	9
223640880	5	5	0
223626365	18	10	8
223468926	3	3	0
223425454	6	6	0
223380647	6	6	0
223250761	7	5	2
223189150	8	7	1
223188915	8	7	1
223129198	19	11	8
223095621	12	8	4
223029147	10	8	2
222884290	12	8	4
222720740	6	6	0
222664250	6	6	0
222648682	40	19	21
222503913	3	3	0
222220361	12	9	3
222165722	13	9	4
222148192	6	6	0
222102365	8	7	1
221996044	5	5	0
221961184	6	6	0
221930886	6	6	0
221802851	8	7	1
221775819	15	10	5
221749658	6	6	0
221681068	8	7	1
221605138	13	8	5
221598724	9	8	1
221580258	2	2	0
221546223	3	3	0
221480447	12	8	4
221209987	14	9	5
221148427	6	6	0
221124176	5	5	0
221054222	1	1	0
220888966	1	1	0
220827176	5	5	0
220815772	8	7	1
220665788	5	5	0
220590876	6	6	0
220496092	2	2	0
220450310	5	5	0
220433322	6	6	0
220429088	5	5	0
220382332	3	3	0
220293912	5	5	0
220284523	6	6	0
220203323	5	5	0
220200080	6	6	0
220094730	7	6	1
220092329	16	11	5
220069212	2	2	0
220068171	8	7	1
219976128	1	1	0
219743942	5	5	0
219712475	6	6	0
219679752	26	13	13
219601345	5	4	1
219480213	5	5	0
219337160	2	2	0
219178408	7	5	2
219165007	6	6	0
219074752	6	6	0
218974511	8	7	1
218951125	6	6	0
218731600	6	6	0
218642967	3	3	0
218493829	6	6	0
218413149	2	2	0
218314174	6	6	0
218230828	11	8	3
218200077	16	11	5
218077332	6	6	0
217875363	11	8	3
217717451	5	5	0
217619983	15	9	6
217617079	13	10	3
217518444	6	4	2
217338913	6	6	0
217258936	10	8	2
217092006	12	7	5
217087853	5	5	0
217007321	6	6	0
216848013	16	10	6
216826984	15	10	5
216804034	6	5	1
216642322	10	8	2
216556941	6	6	0
216540369	6	4	2
216503409	9	7	2
216459604	1	1	0
216432710	21	11	10
216420387	6	6	0
216416963	27	13	14
216365126	5	5	0
216222028	34	19	15
216221581	6	6	0
216072782	4	3	1
216052993	6	6	0
216022832	9	7	2
215947587	5	5	0
215938850	3	3	0
215877796	2	2	0
215845148	18	8	10
215716452	6	6	0
215707856	5	5	0
215575279	7	4	3
215534446	130	57	73
215514624	8	6	2
215488834	2	2	0
215368434	3	3	0
215348270	25	14	11
215298185	6	6	0
215297973	3	3	0
215283037	28	15	13
215271219	6	6	0
215183060	20	12	8
215112957	6	6	0
215038036	6	6	0
215029623	1	1	0
214987403	16	11	5
214903241	2	2	0
214681989	5	5	0
214660320	6	6	0
214585580	5	5	0
214517589	6	6	0
214379834	6	6	0
214299183	2	2	0
213947145	16	11	5
213892496	13	9	4
213802280	11	8	3
213783168	21	14	7
213685928	2	2	0
213674428	13	9	4
213593334	18	12	6
213566432	5	5	0
213564877	5	3	2
213475159	3	3	0
213458843	3	3	0
213397291	7	6	1
213384037	6	6	0
212775788	3	3	0
212759699	6	6	0
212598585	3	3	0
212564886	6	6	0
212379132	2	2	0
212352811	6	6	0
212341419	8	7	1
212288090	6	6	0
212258673	5	5	0
212146397	7	4	3
212077419	6	6	0
212038420	17	12	5
211970901	12	8	4
211952118	16	11	5
211840254	6	6	0
211839083	6	6	0
211784083	35	18	17
211776693	6	6	0
211760325	9	5	4
211700013	2	2	0
211675395	6	6	0
211673337	5	5	0
211587615	6	6	0
211448517	14	9	5
211427331	4	4	0
211409415	6	6	0
211406020	1	1	0
211288084	3	3	0
211134043	6	6	0
211069716	6	6	0
210991399	5	5	0
210960463	3	3	0
210895568	39	20	19
210845396	20	12	8
210798929	6	6	0
210693280	15	10	5
210393395	6	6	0
210358675	6	6	0
210153143	8	7	1
210112860	7	3	4
210111978	6	6	0
210019798	8	7	1
209899185	4	3	1
209770764	12	8	4
204431476	45	27	18
209767777	9	7	2
209655208	10	8	2
209582438	10	8	2
209420132	12	6	6
209346978	6	6	0
209345497	8	7	1
209154721	6	6	0
209133082	6	6	0
209092223	13	9	4
208903873	11	8	3
208778658	18	11	7
208685785	39	22	17
208584209	10	8	2
208559087	23	12	11
208537032	3	3	0
208468453	6	6	0
208466516	2	2	0
208377589	5	5	0
208356144	11	6	5
208152886	10	8	2
208102605	10	8	2
208086653	10	5	5
50579421	10	5	5
208040475	15	9	6
207924022	29	15	14
207893379	6	6	0
207864538	6	6	0
207778798	3	3	0
207714009	6	6	0
207535352	8	7	1
207526298	13	9	4
207342015	6	6	0
207322315	6	6	0
207048547	3	3	0
206993998	2	2	0
206991592	12	8	4
206981410	6	6	0
206932495	11	8	3
206767516	6	6	0
206701559	2	2	0
206690251	6	6	0
206626294	3	3	0
206583170	5	4	1
206520260	6	6	0
206488744	13	9	4
206473924	7	5	2
206382442	8	5	3
206321270	6	6	0
206294676	6	6	0
206093114	5	5	0
206071348	3	3	0
205932109	10	8	2
205931988	6	6	0
205781282	3	3	0
205705885	3	3	0
205642911	32	17	15
205587848	11	7	4
205576756	9	7	2
205458088	11	8	3
205421853	14	9	5
205348747	6	6	0
205308860	9	8	1
205251660	5	4	1
205222681	6	6	0
205209578	6	6	0
204931366	9	7	2
204869868	11	8	3
204857139	23	11	12
204836468	2	2	0
204815334	5	5	0
204815084	6	6	0
204759076	7	6	1
204694338	6	6	0
204606500	9	7	2
204446752	6	6	0
204438811	10	7	3
204408589	6	6	0
204380793	12	9	3
204372821	6	6	0
204350963	6	6	0
204255247	6	6	0
204213710	12	8	4
204206636	2	2	0
204042847	5	5	0
204012956	6	6	0
203982608	34	21	13
203974757	6	6	0
203959174	10	8	2
203815807	13	9	4
203762077	13	9	4
203750610	5	5	0
203677804	5	5	0
203610913	9	7	2
203541897	3	3	0
203538014	6	6	0
203511656	6	6	0
203421712	18	10	8
203408041	2	2	0
203373320	14	9	5
203277021	6	6	0
203242097	17	9	8
203208788	12	8	4
203198666	14	9	5
203176779	5	5	0
203170094	3	3	0
203063442	22	12	10
203040640	14	10	4
202975123	6	6	0
202943046	17	12	5
202654541	5	5	0
202610233	1	1	0
202606688	9	6	3
202466467	6	6	0
202318960	70	36	34
202283160	14	9	5
202272285	5	5	0
202191289	6	6	0
202172088	1	1	0
202108114	10	6	4
202091086	19	10	9
202080181	2	2	0
202057630	6	6	0
202024591	13	9	4
202015383	9	7	2
201804048	23	8	15
201802729	5	5	0
201676495	7	6	1
201614291	5	5	0
201569163	15	9	6
201537326	6	6	0
201479749	8	7	1
201473861	10	8	2
201275204	7	6	1
201215388	13	9	4
